dataset,packet_index,frame_index,event_index,payload_symbol_index,frame_symbol_index,source_start_sample,corrected_start_sample,gt_bin,clean_csv_margin_db,clean_recomputed_margin_db,waveform_source,gt_provenance
0_0_0_10_14_8,0,0,0,0,8,728281,728283,803,21.177893576348957,20.299509455762625,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,7,15,17583280,17583282,713,23.241609413435867,20.295874541252445,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,8,16,17587376,17587378,865,21.284282494868663,19.478942835106093,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,9,17,17591472,17591474,492,23.5844553692166,20.415178990917575,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,10,18,17595568,17595570,765,23.59561442589405,20.658396403451338,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,11,19,17599664,17599666,1023,19.51949572952023,17.771817072510125,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,12,20,17603760,17603762,597,21.546648434780593,20.483485298965135,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,13,21,17607856,17607858,562,21.882067683956162,20.15513249791735,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,14,22,17611952,17611954,478,22.231470588915553,19.50745900286497,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,15,23,17616048,17616050,267,20.729386325227104,18.815763777568904,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,16,24,17620144,17620146,917,16.637053308171524,15.214993389848841,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,17,25,17624240,17624242,656,22.53331708858177,20.72899424696395,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,18,26,17628336,17628338,889,15.094127650865527,14.184077327356292,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,19,27,17632432,17632434,510,19.156855365924,16.873608154908652,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,20,28,17636528,17636530,860,15.519283874108085,14.097525003980868,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,21,29,17640624,17640626,553,18.318174456036502,16.489986097011116,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,22,30,17644720,17644722,629,19.575719432669604,18.110914594703495,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,23,31,17648816,17648818,759,15.811223145173916,14.974625087015358,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,24,32,17652912,17652914,874,13.415823999398324,12.002836480087481,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,25,33,17657008,17657010,720,16.63750687713371,15.099008900952484,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,26,34,17661104,17661106,314,17.01503176599164,17.67319510467766,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,27,35,17665200,17665202,602,17.6209774191139,16.371739926238366,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,28,36,17669296,17669298,7,8.954473572778884,8.668126061268843,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,11,8,11,29,37,17673393,17673395,610,11.922081770785306,10.882326686698882,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,0,8,19054974,19054976,803,20.23721057839593,19.692267228508396,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,1,9,19059070,19059072,711,18.24080657070885,19.045267569606892,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,2,10,19063166,19063168,871,23.433361732486855,23.08987287580285,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,3,11,19067262,19067264,691,20.37338942210637,19.64048603078327,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,4,12,19071358,19071360,107,27.233055590196372,26.236110114952957,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,5,13,19075454,19075456,468,19.97727097369306,17.982948363992794,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,6,14,19079550,19079552,89,28.908592443086395,25.078579004890823,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,7,15,19083646,19083648,713,22.726982053921088,20.066460649387437,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,8,16,19087742,19087744,865,24.292758778400216,24.523974015540592,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,9,17,19091838,19091840,492,19.99631491283795,18.630172083620028,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,10,18,19095934,19095936,765,24.780116402803284,21.405222574051553,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,11,19,19100030,19100032,1023,26.9610422973432,23.902803927620422,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,12,20,19104126,19104128,597,23.416854555533906,20.029792214156174,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,13,21,19108222,19108224,562,21.499929636413228,19.16725170228417,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,14,22,19112318,19112320,478,22.584932710408943,19.99112081243299,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,15,23,19116414,19116416,267,22.32245297763441,20.27462123687423,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,16,24,19120510,19120512,917,21.866421999944684,18.90231755112139,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,17,25,19124606,19124608,656,22.825250527269528,19.899331573807004,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,18,26,19128702,19128704,889,18.606028936126492,17.024584439321487,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,19,27,19132798,19132800,510,24.13527939477992,20.04112731670391,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,20,28,19136894,19136896,860,19.52346168156848,17.239386456974387,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,21,29,19140990,19140992,553,21.851961562123684,19.03369464510179,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,22,30,19145086,19145088,629,22.156928485816955,20.160360110160703,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,23,31,19149182,19149184,759,19.452509801489676,17.408016282121878,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,24,32,19153278,19153280,874,16.613094490789422,14.712840931680311,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,25,33,19157374,19157376,720,19.52066558958801,17.89089126618756,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,26,34,19161470,19161472,314,19.21823369889878,18.839505492071634,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,27,35,19165566,19165568,602,19.253454184580605,18.159929919003055,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,28,36,19169662,19169664,7,12.400743471462906,11.450741400462158,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,12,9,12,29,37,19173759,19173761,610,10.891587547946038,10.86399516585172,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,13,10,13,0,8,20555334,20555336,222,24.622113286234427,23.24413778410741,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,13,10,13,1,9,20559430,20559432,826,23.577760480627216,24.414200270160535,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,13,10,13,2,10,20563526,20563528,871,26.850970212025484,26.255136172900507,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,13,10,13,3,11,20567622,20567624,691,24.424154657097862,21.648056461536104,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,13,10,13,4,12,20571718,20571720,107,30.069671324841728,25.96073462898277,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,13,10,13,5,13,20575814,20575816,468,22.67078500641075,20.49938142577561,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,13,10,13,6,14,20579910,20579912,89,28.933775918458483,24.503065070243643,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,13,10,13,7,15,20584006,20584008,713,24.341555443750842,22.303452595073242,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,13,10,13,8,16,20588102,20588104,865,26.554699256557885,23.566866313894025,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_16,13,10,13,9,17,20592198,20592200,492,24.663566239998865,21.74171136595311,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
